@relation 'Alzh_test-weka.filters.unsupervised.attribute.Remove-R1-5,8-10,14-18-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute Data_Value numeric
@attribute Low_Confidence_Limit numeric
@attribute High_Confidence_Limit numeric
@attribute Class {'Overall Health','Cognitive Decline','Screenings and Vaccines',Caregiving,'Smoking and Alcohol Use','Mental Health','Nutrition/Physical Activity/Obesity'}

@data
0.455196,0.272243,0.619055,'Cognitive Decline'
0.156634,0.207439,0.102447,'Screenings and Vaccines'
-1.131193,-1.097898,-1.13741,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.2044,-0.28392,-0.097691,Caregiving
1.551409,1.545179,1.518812,Caregiving
-1.403018,-1.269166,-1.546391,'Overall Health'
2.2332,2.369115,2.065555,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.373163,1.596096,1.161492,'Screenings and Vaccines'
-1.224772,-1.185846,-1.240731,Caregiving
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.771583,0.89251,0.64919,'Screenings and Vaccines'
-0.133016,-0.172127,-0.09128,'Screenings and Vaccines'
0.544319,0.161151,0.885968,'Screenings and Vaccines'
1.76976,1.994178,1.553253,'Overall Health'
0.308143,0.40648,0.210074,'Nutrition/Physical Activity/Obesity'
-0.346911,-0.551693,-0.09128,'Cognitive Decline'
-1.073263,-0.963661,-1.180461,'Smoking and Alcohol Use'
-0.186489,-0.093436,-0.280703,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.229229,-1.097898,-1.361273,'Overall Health'
-1.358457,-1.255279,-1.473205,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.562144,0.235212,0.851528,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.645473,-0.547064,-0.741344,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.96186,-0.880342,-1.042699,'Smoking and Alcohol Use'
-0.182033,-0.394312,0.063702,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.358457,-1.259908,-1.464595,'Overall Health'
0.143266,0.022285,0.261735,'Cognitive Decline'
-0.418209,-0.315621,-0.521786,'Nutrition/Physical Activity/Obesity'
-1.474317,-1.361743,-1.580831,'Smoking and Alcohol Use'
0.838425,0.836964,0.821392,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
0.27695,0.429624,0.123973,'Nutrition/Physical Activity/Obesity'
1.159268,1.13321,1.152882,'Screenings and Vaccines'
0.192283,-0.473003,0.924714,'Screenings and Vaccines'
2.447095,2.619073,2.246367,'Overall Health'
2.353516,2.535754,2.151656,'Screenings and Vaccines'
-1.224772,-1.079383,-1.369883,'Smoking and Alcohol Use'
1.172636,0.952685,1.320779,'Overall Health'
-1.095544,-1.084012,-1.077139,'Overall Health'
-0.155296,-0.014746,-0.293618,'Screenings and Vaccines'
-0.101823,-0.579466,0.485598,'Cognitive Decline'
2.598604,2.850516,2.345384,'Screenings and Vaccines'
-0.2044,-0.28392,-0.097691,Caregiving
0.539863,0.429624,0.636275,'Screenings and Vaccines'
2.219832,2.304311,2.082775,'Overall Health'
-0.734596,-0.704445,-0.76287,'Overall Health'
0.39281,0.276872,0.498513,'Cognitive Decline'
-0.418209,-0.755363,0.055092,'Nutrition/Physical Activity/Obesity'
0.16109,-0.000859,0.322005,'Nutrition/Physical Activity/Obesity'
0.075433,0.107494,0.032443,'Overall Health'
0.8206,0.89251,0.748206,'Screenings and Vaccines'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
1.51576,1.248932,1.656574,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.343792,-0.162869,0.851528,'Screenings and Vaccines'
1.145899,1.267447,1.019425,'Screenings and Vaccines'
2.00148,2.207105,1.794336,'Overall Health'
0.628986,0.674954,0.576004,'Overall Health'
-1.296071,-1.181218,-1.421544,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
-1.229229,-1.246021,-1.12019,'Cognitive Decline'
-1.064351,-0.977548,-1.150325,'Nutrition/Physical Activity/Obesity'
-1.022543,-0.968484,-1.057809,'Mental Health'
-1.224772,-1.125671,-1.313917,'Overall Health'
-1.554528,-1.417289,-1.701373,'Overall Health'
-0.641017,-0.519291,-0.76287,'Mental Health'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
0.522038,0.20281,0.808477,'Cognitive Decline'
0.075433,0.107494,0.032443,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.211404,-1.134929,-1.279477,'Overall Health'
0.869618,0.938799,0.791257,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.92621,-0.824796,-1.029783,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.534069,-1.195104,0.786952,'Cognitive Decline'
-1.367369,-1.269166,-1.4689,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.233685,-1.121042,-1.344053,'Smoking and Alcohol Use'
0.075433,0.107494,0.032443,'Overall Health'
-0.2044,-0.28392,-0.097691,Caregiving
-0.458315,-0.389683,-0.530396,'Cognitive Decline'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.098704,-0.412827,0.670715,'Overall Health'
2.554043,2.799599,2.302333,'Screenings and Vaccines'
0.504214,0.20281,0.778342,'Nutrition/Physical Activity/Obesity'
2.00148,1.554436,2.121521,'Overall Health'
-0.213226,-0.135096,-0.289313,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.811688,0.207439,1.303559,'Screenings and Vaccines'
0.660179,0.767531,0.550174,'Screenings and Vaccines'
1.600427,1.739591,1.449931,'Screenings and Vaccines'
-1.180211,-1.208991,-1.068529,'Nutrition/Physical Activity/Obesity'
-0.2044,-0.28392,-0.097691,Caregiving
-0.133016,-0.111952,-0.151551,'Nutrition/Physical Activity/Obesity'
-1.398562,-1.255279,-1.546391,'Overall Health'
-0.979684,-1.079383,-0.784395,'Cognitive Decline'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
1.261759,0.924912,1.480067,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.514422,-1.403403,-1.610967,'Smoking and Alcohol Use'
-0.765789,-0.972919,-0.41416,'Smoking and Alcohol Use'
0.900811,1.017489,0.778342,'Overall Health'
2.567411,2.304311,2.422875,'Overall Health'
-0.2044,-0.28392,-0.097691,Caregiving
-0.436034,-0.40357,-0.470126,Caregiving
0.579968,0.725871,0.438242,'Screenings and Vaccines'
0.089792,-0.570209,0.855833,'Overall Health'
-1.460948,-1.315454,-1.615272,'Overall Health'
0.695828,0.725871,0.6578,'Screenings and Vaccines'
-0.636561,-0.505405,-0.767175,'Overall Health'
1.047864,0.600892,1.37244,'Cognitive Decline'
0.075433,0.107494,0.032443,'Overall Health'
-0.337999,-0.292477,-0.388329,'Overall Health'
1.595971,1.730333,1.458541,'Screenings and Vaccines'
-0.895017,-0.884971,-0.887716,'Smoking and Alcohol Use'
0.075433,0.107494,0.032443,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.79832,0.906397,0.687936,'Screenings and Vaccines'
0.851794,0.596263,1.053866,'Cognitive Decline'
-0.280069,-0.52392,0.016346,'Nutrition/Physical Activity/Obesity'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.473021,0.170408,0.752512,'Nutrition/Physical Activity/Obesity'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
0.949829,0.85085,1.01512,'Screenings and Vaccines'
0.68246,0.827706,0.537259,'Screenings and Vaccines'
1.448918,1.559065,1.325085,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
1.524672,1.61924,1.411186,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.190946,-0.24156,-0.134331,'Overall Health'
-1.403018,-1.366372,-1.374188,'Smoking and Alcohol Use'
0.075433,0.107494,0.032443,'Overall Health'
-0.262244,-0.181385,-0.345279,'Nutrition/Physical Activity/Obesity'
0.285862,0.355563,0.218684,'Nutrition/Physical Activity/Obesity'
-1.425299,-1.477464,-0.650938,'Cognitive Decline'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.15084,-0.486889,0.244514,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.285862,0.290759,0.270345,'Overall Health'
0.04523,0.114862,-0.031009,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
1.373163,1.531292,1.213153,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.557688,0.193553,0.885968,'Overall Health'
0.325968,-0.028632,0.67502,Caregiving
-0.707859,-0.672043,-0.741344,'Nutrition/Physical Activity/Obesity'
-0.453858,-0.348023,-0.564837,'Nutrition/Physical Activity/Obesity'
-1.264878,-1.162702,-1.365578,'Smoking and Alcohol Use'
-0.239963,-0.15824,-0.319448,'Nutrition/Physical Activity/Obesity'
-0.061717,0.100976,-0.229042,'Nutrition/Physical Activity/Obesity'
-0.311262,-0.398941,-0.198907,'Screenings and Vaccines'
1.51576,1.605354,1.411186,'Overall Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.663298,-0.542435,-0.7887,'Nutrition/Physical Activity/Obesity'
0.009581,-0.491518,0.597529,Caregiving
1.760848,1.355396,1.932098,'Overall Health'
-1.434212,-1.301568,-1.567916,'Overall Health'
0.97211,0.721242,1.161492,'Overall Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.618736,-0.64427,-0.582057,'Smoking and Alcohol Use'
0.075433,0.107494,0.032443,'Overall Health'
0.829513,0.647181,0.967765,'Overall Health'
-0.137472,-0.297106,0.046482,'Overall Health'
1.560321,1.522034,1.548948,Caregiving
-1.1,-1.019208,-1.176155,'Cognitive Decline'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
2.678815,2.669991,2.45301,'Screenings and Vaccines'
-0.44049,-0.36191,-0.521786,'Smoking and Alcohol Use'
0.620074,0.332418,0.868748,'Nutrition/Physical Activity/Obesity'
-1.514422,-1.426547,-1.615272,'Overall Health'
-1.15793,-1.185846,-1.055614,'Smoking and Alcohol Use'
1.662813,1.45723,1.74698,'Screenings and Vaccines'
-0.886105,-0.792394,-0.978123,'Nutrition/Physical Activity/Obesity'
0.651267,0.56849,0.713766,'Screenings and Vaccines'
0.214564,-0.24156,0.692241,'Screenings and Vaccines'
-0.177577,-0.297106,-0.043925,'Screenings and Vaccines'
-1.425299,-1.310825,-1.546391,'Overall Health'
1.292952,1.383169,1.191628,'Screenings and Vaccines'
1.217198,1.322994,1.101221,'Screenings and Vaccines'
-0.444946,-0.658157,-0.160161,'Cognitive Decline'
2.420358,2.71165,2.143046,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
2.255481,2.461692,2.048335,'Overall Health'
2.032673,2.045095,1.957928,'Overall Health'
1.520216,1.572952,1.445626,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.120985,0.091718,0.145498,Caregiving
1.533585,1.586838,1.454236,'Screenings and Vaccines'
0.789407,0.897139,0.67502,'Screenings and Vaccines'
-0.480595,-0.408199,-0.551922,'Overall Health'
0.464108,0.008398,0.890273,'Overall Health'
-0.239963,-0.394312,-0.052535,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.424003,0.508315,0.334921,'Overall Health'
1.560321,1.647013,1.462846,'Screenings and Vaccines'
-1.233685,-1.158073,-1.305307,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
1.431093,1.572952,1.286339,'Screenings and Vaccines'
-0.658841,-0.56558,-0.758565,'Smoking and Alcohol Use'
-0.98414,-0.884971,-1.081444,'Mental Health'
0.477477,0.56849,0.377971,'Screenings and Vaccines'
-0.841544,-1.005321,-0.560532,Caregiving
2.086147,2.183961,1.957928,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-1.278246,-1.125671,-1.430154,'Mental Health'
-1.492141,-1.394145,-1.602356,'Overall Health'
-1.394106,-1.347856,-1.382798,'Mental Health'
0.067511,-0.292477,0.459767,'Cognitive Decline'
-1.251509,-1.269166,-1.13741,'Mental Health'
0.651267,0.119491,1.114137,'Screenings and Vaccines'
2.456008,2.693135,2.216232,'Screenings and Vaccines'
0.575512,0.647181,0.498513,'Screenings and Vaccines'
-1.255966,-1.167331,-1.335443,'Smoking and Alcohol Use'
-0.2044,-0.28392,-0.097691,Caregiving
-1.523335,-1.403403,-1.641102,'Smoking and Alcohol Use'
0.183371,0.309274,0.059397,'Screenings and Vaccines'
-1.224772,-1.111785,-1.344053,'Smoking and Alcohol Use'
0.312599,0.031543,0.593224,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-0.2044,-0.28392,-0.097691,Caregiving
1.698462,1.684044,1.660879,'Overall Health'
-0.387016,-0.246189,-0.530396,Caregiving
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.075433,0.107494,0.032443,'Overall Health'
1.221654,1.410942,1.036645,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-1.358457,-1.371001,-1.365578,'Overall Health'
-0.155296,-0.024004,-0.289313,'Overall Health'
-0.55635,-0.602611,-0.495956,'Nutrition/Physical Activity/Obesity'
0.357161,0.438882,0.270345,'Screenings and Vaccines'
-0.449402,-0.621126,-0.220432,'Cognitive Decline'
0.02295,0.063945,-0.018094,'Overall Health'
0.847337,0.804562,0.868748,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.449402,-0.348023,-0.556227,'Overall Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.07063,-0.074921,-0.06545,'Overall Health'
0.727021,0.383336,1.010815,'Screenings and Vaccines'
-1.022543,-0.968484,-1.057809,'Mental Health'
0.731477,0.790675,0.662105,'Overall Health'
0.040774,0.114862,-0.03962,'Cognitive Decline'
0.075433,0.107494,0.032443,'Overall Health'
-0.164209,-0.389683,0.102447,'Cognitive Decline'
1.502391,1.674787,1.333695,'Overall Health'
0.909723,1.026747,0.791257,'Screenings and Vaccines'
-1.21586,-1.08864,-1.344053,'Cognitive Decline'
-0.297893,-0.1999,-0.39694,'Nutrition/Physical Activity/Obesity'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
1.083513,0.920283,1.195933,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-0.81035,-0.92663,-0.620803,'Cognitive Decline'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.147722,0.068574,0.218684,'Overall Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.694491,-0.597982,-0.784395,'Overall Health'
-0.529613,-0.431343,-0.625108,'Nutrition/Physical Activity/Obesity'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
-0.752421,-0.630384,-0.874801,'Overall Health'
-0.997509,-0.917373,-1.077139,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.2044,-0.28392,-0.097691,Caregiving
1.836603,2.035837,1.639354,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.226595,-0.690559,0.386581,'Cognitive Decline'
0.232389,0.276872,0.188549,'Overall Health'
2.344604,2.26728,2.259283,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.354001,-1.269166,-1.421544,'Mental Health'
-1.055439,-0.972919,-1.133105,'Smoking and Alcohol Use'
1.03004,0.499057,1.419796,'Overall Health'
-0.09291,-0.028632,-0.155856,'Nutrition/Physical Activity/Obesity'
-1.358457,-1.246021,-1.481815,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
1.872252,1.961776,1.755591,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.455196,0.462026,0.438242,'Screenings and Vaccines'
-0.342455,-0.380425,-0.289313,'Overall Health'
1.462286,1.207272,1.604913,'Overall Health'
-1.184667,-1.148816,-1.189071,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.271156,-0.153611,-0.392635,Caregiving
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.055439,-0.991434,-1.11158,'Nutrition/Physical Activity/Obesity'
-0.948491,-0.92663,-0.952292,Caregiving
0.196739,0.161151,0.227294,'Nutrition/Physical Activity/Obesity'
-0.302349,-0.153611,-0.452905,'Overall Health'
-0.164209,-0.181385,-0.142941,'Nutrition/Physical Activity/Obesity'
0.075433,0.107494,0.032443,'Overall Health'
-1.162386,-1.033094,-1.292392,'Cognitive Decline'
-1.202492,-1.176589,-1.193376,'Smoking and Alcohol Use'
0.075433,0.107494,0.032443,'Overall Health'
-0.2044,-0.28392,-0.097691,Caregiving
0.075433,0.107494,0.032443,'Overall Health'
1.45783,1.596096,1.312169,'Screenings and Vaccines'
-0.262244,-0.52392,0.055092,'Screenings and Vaccines'
0.352705,0.008398,0.692241,'Overall Health'
-0.538525,-0.48226,-0.590667,'Overall Health'
1.382075,1.508148,1.251899,'Screenings and Vaccines'
2.665447,2.938464,2.392739,'Screenings and Vaccines'
-0.146384,-1.158073,1.449931,Caregiving
0.664635,0.804562,0.524343,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.425299,-1.296939,-1.559306,'Overall Health'
-0.008243,0.00377,-0.022399,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.003303,0.721242,1.217458,'Screenings and Vaccines'
-1.278246,-1.306197,-1.124495,'Smoking and Alcohol Use'
1.680637,1.78125,1.566168,'Screenings and Vaccines'
-1.336176,-1.241393,-1.425849,'Smoking and Alcohol Use'
0.183371,0.304645,0.059397,'Overall Health'
-0.190946,-0.162869,-0.220432,'Nutrition/Physical Activity/Obesity'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.588881,0.693469,0.481293,'Screenings and Vaccines'
2.326779,2.554269,2.09569,'Screenings and Vaccines'
-1.189123,-1.227506,-1.051309,Caregiving
-0.20877,-0.116581,-0.302228,'Screenings and Vaccines'
-0.859368,-0.954404,-0.702599,Caregiving
1.76976,1.924745,1.604913,'Screenings and Vaccines'
0.976566,-0.061034,1.72115,'Cognitive Decline'
-0.119647,-0.065663,-0.173076,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.925726,2.091384,1.755591,'Overall Health'
1.832147,1.665529,1.871827,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.067511,-0.03789,0.171328,'Nutrition/Physical Activity/Obesity'
-0.78807,-0.84794,-0.693989,'Smoking and Alcohol Use'
0.089792,-0.033261,0.214379,Caregiving
-0.921754,-0.959032,-0.844666,'Cognitive Decline'
1.475655,1.656271,1.299254,'Screenings and Vaccines'
-1.282702,-1.278423,-1.210596,'Mental Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.320174,-0.24156,-0.401245,'Overall Health'
-0.578631,-0.648899,-0.483041,Caregiving
0.669091,0.540717,0.774037,'Nutrition/Physical Activity/Obesity'
-0.38256,-0.76462,0.145498,'Nutrition/Physical Activity/Obesity'
-0.921754,-0.829424,-1.012563,'Screenings and Vaccines'
-1.398562,-1.25065,-1.550696,'Smoking and Alcohol Use'
0.067511,0.059316,0.076617,'Overall Health'
-0.030524,0.059316,-0.121416,'Nutrition/Physical Activity/Obesity'
-0.199858,-0.473003,0.123973,'Cognitive Decline'
-1.059895,-1.033094,-1.064224,'Cognitive Decline'
-0.137472,-0.047148,-0.229042,'Screenings and Vaccines'
-0.935123,-1.107156,-0.603582,'Mental Health'
1.51576,1.693302,1.333695,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.686916,0.151893,1.148577,Caregiving
-0.618736,-0.584095,-0.650938,'Screenings and Vaccines'
-0.003787,-0.459116,0.520038,'Overall Health'
-0.159753,-0.186013,-0.134331,'Overall Health'
-0.899473,-0.880342,-0.900632,'Smoking and Alcohol Use'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
-1.300527,-1.227506,-1.361273,'Smoking and Alcohol Use'
-0.427122,-0.528549,-0.302228,Caregiving
-1.304983,-1.176589,-1.438764,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.202492,-1.158073,-1.232121,'Cognitive Decline'
0.027406,0.156522,-0.104195,'Nutrition/Physical Activity/Obesity'
-0.747964,-0.68593,-0.80592,Caregiving
-0.07063,-0.186013,0.050787,'Nutrition/Physical Activity/Obesity'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
1.640532,1.494261,1.691015,'Screenings and Vaccines'
-1.198036,-1.232135,-1.077139,'Mental Health'
1.448918,1.262818,1.544643,Caregiving
-0.480595,-0.36191,-0.599277,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
1.649444,1.78125,1.505897,Caregiving
0.361617,0.522201,0.197159,'Screenings and Vaccines'
2.785763,-0.28392,-0.097691,Caregiving
-0.2044,-0.28392,-0.097691,Caregiving
-1.037614,-0.931259,-1.141715,'Smoking and Alcohol Use'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.802776,0.915654,0.683631,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.593337,0.656438,0.520038,'Screenings and Vaccines'
