@relation 'Alzh_test-weka.filters.unsupervised.attribute.Remove-R1-5,13-18-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute Data_Value_Unit numeric
@attribute DataValueTypeID numeric
@attribute Data_Value_Type numeric
@attribute Data_Value numeric
@attribute Low_Confidence_Limit numeric
@attribute Class {'Overall Health','Cognitive Decline','Screenings and Vaccines',Caregiving,'Smoking and Alcohol Use','Mental Health','Nutrition/Physical Activity/Obesity'}

@data
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.891899,1.026747,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.095544,-1.05161,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,-1.38965,-1.287681,'Overall Health'
1,1,1,-0.204314,-0.125838,'Nutrition/Physical Activity/Obesity'
1,1,1,2.29113,1.920116,'Overall Health'
1,1,1,-1.131193,-0.996063,'Smoking and Alcohol Use'
2,2,2,-1.434212,-1.296939,'Overall Health'
1,1,1,-0.55635,-0.426714,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.881649,-0.857198,'Mental Health'
1,1,1,-1.371825,-1.283052,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,2.710008,2.95698,'Screenings and Vaccines'
1,1,1,-0.075086,-0.056406,'Overall Health'
1,1,1,2.469376,2.693135,'Overall Health'
1,1,1,1.622708,1.790508,'Screenings and Vaccines'
1,1,1,-0.293437,-0.435972,Caregiving
1,1,1,-0.204314,-0.315621,'Nutrition/Physical Activity/Obesity'
1,1,1,2.108428,2.156188,'Overall Health'
1,1,1,-0.890561,-0.945146,'Screenings and Vaccines'
2,2,2,-1.452036,-1.343227,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.339336,0.374078,'Overall Health'
1,1,1,-0.137472,-0.028632,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.529613,-0.505405,Caregiving
1,1,1,0.669091,0.225955,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.248876,-0.162869,'Nutrition/Physical Activity/Obesity'
1,1,1,0.428459,0.522201,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
2,2,2,-1.452036,-1.329341,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.221654,0.276872,Caregiving
1,1,1,1.065689,0.823077,'Screenings and Vaccines'
1,1,1,2.473832,2.748681,'Screenings and Vaccines'
1,1,1,0.259126,0.341676,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.101823,-0.000859,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.291615,-1.167331,'Smoking and Alcohol Use'
1,1,1,0.597793,0.170408,'Overall Health'
1,1,1,-1.091088,-1.042352,'Nutrition/Physical Activity/Obesity'
1,1,1,0.232389,0.008398,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.749302,0.503686,'Overall Health'
1,1,1,-1.126737,-1.00995,'Mental Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.024246,-0.931259,'Smoking and Alcohol Use'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.516245,-0.500776,'Screenings and Vaccines'
1,1,1,-0.935123,-0.922002,'Smoking and Alcohol Use'
1,1,1,-0.141928,-0.074921,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.756392,1.883085,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.403018,-1.398774,'Smoking and Alcohol Use'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.520701,-0.857198,Caregiving
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.927548,0.832335,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.043408,0.216697,'Screenings and Vaccines'
1,1,1,-0.173121,-0.130467,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
2,2,2,-1.474317,-1.33397,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.456492,-1.306197,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.21586,-1.421918,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.694491,-0.588724,'Overall Health'
2,2,2,-1.429755,-1.296939,'Overall Health'
1,1,1,0.553231,0.452769,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.15793,-1.065496,'Mental Health'
1,1,1,1.301865,1.475746,'Screenings and Vaccines'
1,1,1,-0.944035,-1.005321,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.471683,-0.48226,'Overall Health'
1,1,1,1.930182,1.910858,'Screenings and Vaccines'
1,1,1,-0.935123,-0.843311,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,-1.44758,-1.315454,'Overall Health'
1,1,1,1.738567,1.804395,'Screenings and Vaccines'
1,1,1,-0.542981,-0.449858,'Overall Health'
1,1,1,2.29113,2.489465,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.869618,0.911025,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
2,2,2,-1.229229,-1.264537,'Overall Health'
1,1,1,-1.171299,-1.037723,'Cognitive Decline'
1,1,1,-1.184667,-1.074754,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.529613,-0.380425,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.712315,-0.681301,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,2.028217,2.234878,'Overall Health'
1,1,1,0.031862,0.087089,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.854912,-0.797022,'Smoking and Alcohol Use'
2,2,2,-1.411931,-1.320083,'Overall Health'
1,1,1,-0.574175,-0.551693,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.309439,-1.204362,'Nutrition/Physical Activity/Obesity'
1,1,1,1.132531,0.665696,'Cognitive Decline'
1,1,1,0.428459,0.239841,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.676666,-0.954404,'Nutrition/Physical Activity/Obesity'
1,1,1,0.134353,0.221326,'Cognitive Decline'
1,1,1,-0.177577,-0.533178,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.694491,-0.662786,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.600911,-0.709074,'Overall Health'
1,1,1,-1.046526,-0.963661,'Mental Health'
1,1,1,0.040774,0.068574,'Overall Health'
1,1,1,-1.086632,-0.945146,'Mental Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.128075,1.313736,'Overall Health'
1,1,1,-0.413753,-0.36191,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.278246,-1.218248,'Cognitive Decline'
1,1,1,0.709197,0.920283,'Screenings and Vaccines'
1,1,1,2.562955,2.771825,'Screenings and Vaccines'
1,1,1,-0.489508,-0.454487,'Overall Health'
1,1,1,-0.516245,-0.792394,'Cognitive Decline'
1,1,1,1.823234,1.869199,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.095544,-0.996063,'Mental Health'
1,1,1,-1.144562,-1.065496,'Smoking and Alcohol Use'
1,1,1,0.486389,0.147264,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.268038,0.0408,'Screenings and Vaccines'
1,1,1,-1.282702,-1.181218,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.713653,0.221326,'Cognitive Decline'
1,1,1,0.767127,0.614779,'Overall Health'
1,1,1,-1.224772,-1.125671,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.792526,-0.68593,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.908386,-0.792394,'Overall Health'
2,2,2,-1.416387,-1.389516,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.333058,0.85085,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.310777,1.466488,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.064351,-1.014579,'Mental Health'
1,1,1,-0.480595,-0.560951,'Overall Health'
1,1,1,0.089792,-0.051777,'Overall Health'
1,1,1,1.622708,1.670158,'Screenings and Vaccines'
2,2,2,-1.460948,-1.338599,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.175755,-1.046981,'Mental Health'
1,1,1,-1.269334,-1.204362,'Smoking and Alcohol Use'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,2.683271,2.933835,'Screenings and Vaccines'
1,1,1,-0.618736,-0.505405,Caregiving
1,1,1,1.898989,1.947889,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
2,2,2,-1.44758,-1.310825,'Overall Health'
1,1,1,2.594148,2.623702,'Overall Health'
1,1,1,-0.079542,-0.278591,'Overall Health'
1,1,1,0.539863,0.619407,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.579968,0.674954,'Overall Health'
1,1,1,0.129897,0.207439,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.506848,0.781417,Caregiving
1,1,1,2.424815,2.531125,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.427122,-0.357281,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.694491,-0.653528,Caregiving
1,1,1,0.205652,-0.07955,'Screenings and Vaccines'
2,2,2,-1.434212,-1.338599,'Overall Health'
1,1,1,-0.057261,0.022285,'Screenings and Vaccines'
1,1,1,-0.311262,-0.310993,'Overall Health'
1,1,1,-0.493964,-0.440601,'Nutrition/Physical Activity/Obesity'
1,1,1,1.301865,1.110066,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.015333,-1.046981,'Cognitive Decline'
1,1,1,-0.591999,-0.505405,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.010877,-0.982177,'Nutrition/Physical Activity/Obesity'
1,1,1,0.317056,0.068574,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.113369,-1.023836,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.175755,-1.084012,'Mental Health'
1,1,1,-1.095544,-1.065496,'Mental Health'
1,1,1,0.606705,0.804562,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.489508,-0.80628,Caregiving
1,1,1,-0.422665,-0.815538,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.183371,0.188924,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.395929,-0.324879,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.278246,-1.273795,'Screenings and Vaccines'
2,2,2,-1.420843,-1.287681,'Overall Health'
1,1,1,0.348249,0.16578,'Cognitive Decline'
1,1,1,0.50867,0.077831,'Cognitive Decline'
1,1,1,-0.542981,-0.463745,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.514422,-1.398774,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.587058,1.503519,Caregiving
1,1,1,0.321512,0.272243,'Cognitive Decline'
2,2,2,-1.469861,-1.426547,'Overall Health'
1,1,1,-1.091088,-1.042352,'Mental Health'
1,1,1,-0.280069,-0.348023,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.887443,0.980458,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.355339,1.466488,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.67221,-0.625755,'Nutrition/Physical Activity/Obesity'
1,1,1,0.040774,0.077831,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.854912,-0.759992,'Mental Health'
2,2,2,-1.376282,-1.264537,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.262244,-0.195271,Caregiving
1,1,1,0.8206,0.549975,'Overall Health'
1,1,1,-1.086632,-0.991434,'Mental Health'
1,1,1,-0.141928,-0.306364,Caregiving
1,1,1,1.154812,1.262818,'Screenings and Vaccines'
1,1,1,0.74039,0.7305,'Screenings and Vaccines'
2,2,2,-1.509966,-1.366372,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.524672,0.929541,'Screenings and Vaccines'
1,1,1,-1.304983,-1.190475,'Smoking and Alcohol Use'
1,1,1,0.548775,0.114862,'Overall Health'
1,1,1,2.005936,2.202476,'Overall Health'
1,1,1,-0.850456,-0.787765,'Smoking and Alcohol Use'
1,1,1,-0.681122,-1.296939,Caregiving
1,1,1,1.440005,1.489632,'Screenings and Vaccines'
1,1,1,0.08088,0.188924,'Overall Health'
1,1,1,-1.345089,-1.315454,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.654385,-0.732218,'Overall Health'
1,1,1,-0.694491,-0.607239,'Nutrition/Physical Activity/Obesity'
1,1,1,0.254669,0.207439,Caregiving
1,1,1,-0.529613,-0.463745,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.294775,0.434253,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.254669,0.304645,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.336176,-1.227506,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.792526,-0.755363,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.413268,1.526663,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.113369,-1.093269,'Smoking and Alcohol Use'
1,1,1,1.587058,1.753477,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.406179,0.045429,'Screenings and Vaccines'
1,1,1,-0.337999,-0.287848,'Screenings and Vaccines'
1,1,1,-1.171299,-1.056238,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.306806,-0.223044,'Overall Health'
1,1,1,0.183371,0.212068,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.125441,0.230584,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.257303,1.355396,'Screenings and Vaccines'
1,1,1,-0.315718,-0.204529,'Overall Health'
1,1,1,1.636076,1.397055,'Overall Health'
1,1,1,-0.199858,-0.065663,'Screenings and Vaccines'
1,1,1,1.301865,1.406313,'Overall Health'
1,1,1,1.555865,1.679415,'Overall Health'
1,1,1,1.386532,1.33688,'Overall Health'
1,1,1,-1.198036,-1.097898,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.670387,-0.28392,Caregiving
1,1,1,1.217198,1.267447,'Screenings and Vaccines'
1,1,1,1.190461,0.948056,'Overall Health'
1,1,1,-1.349545,-1.287681,'Cognitive Decline'
1,1,1,-0.436034,-0.338766,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,2.219832,2.313569,'Overall Health'
2,2,2,-1.327264,-1.301568,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.306321,1.443344,'Screenings and Vaccines'
2,2,2,-1.264878,-1.255279,'Overall Health'
1,1,1,-0.779157,-0.72759,'Overall Health'
1,1,1,0.383898,0.522201,'Screenings and Vaccines'
1,1,1,-0.520701,-0.408199,'Overall Health'
1,1,1,0.018493,0.147264,'Overall Health'
1,1,1,-1.144562,-1.070125,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,2.028217,2.123786,'Screenings and Vaccines'
1,1,1,0.646811,0.212068,'Overall Health'
1,1,1,-0.030524,0.114862,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.373648,-0.292477,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.627648,-0.528549,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.147722,0.179666,'Overall Health'
1,1,1,-0.400385,-0.398941,'Overall Health'
1,1,1,0.143266,-0.024004,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.811688,0.559232,'Cognitive Decline'
2,2,2,-1.296071,-1.269166,'Overall Health'
1,1,1,2.34906,2.577414,'Screenings and Vaccines'
1,1,1,1.239479,1.383169,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.930182,2.091384,'Overall Health'
1,1,1,2.598604,2.864403,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,2.585236,2.808856,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.921754,-0.76462,'Mental Health'
1,1,1,0.254669,-0.116581,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.340632,-1.278423,'Smoking and Alcohol Use'
1,1,1,1.497935,1.684044,'Screenings and Vaccines'
1,1,1,-0.226595,-0.431343,'Overall Health'
1,1,1,2.620885,2.892176,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.471683,-0.52392,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.104456,-1.181218,'Mental Health'
1,1,1,-0.632104,-0.486889,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.469861,-1.361743,'Overall Health'
1,1,1,-0.560806,-0.491518,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.003787,0.114862,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.483229,-1.380258,'Cognitive Decline'
1,1,1,-0.96186,-1.107156,'Mental Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.018493,0.110233,'Screenings and Vaccines'
1,1,1,0.000669,-0.232302,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.685578,-0.639641,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.511788,-0.435972,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.38965,-1.310825,'Overall Health'
1,1,1,-1.376282,-1.269166,'Smoking and Alcohol Use'
1,1,1,-0.850456,-0.797022,'Mental Health'
1,1,1,2.028217,2.211734,'Screenings and Vaccines'
1,1,1,-0.137472,0.031543,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.703403,-0.635013,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.466742,1.628498,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,2.17527,1.656271,'Screenings and Vaccines'
1,1,1,-1.291615,-1.204362,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.691372,0.762902,'Screenings and Vaccines'
1,1,1,-0.792526,-0.658157,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.63162,1.568323,Caregiving
1,1,1,-0.551894,-0.459116,'Overall Health'
1,1,1,-1.336176,-1.236764,'Smoking and Alcohol Use'
1,1,1,0.686916,0.813819,'Screenings and Vaccines'
1,1,1,-0.966316,-0.917373,'Mental Health'
1,1,1,-0.694491,-0.639641,'Mental Health'
1,1,1,-0.489508,-0.459116,'Overall Health'
1,1,1,-0.819263,-0.736847,'Overall Health'
1,1,1,-0.569718,-0.676672,Caregiving
1,1,1,-1.193579,-1.227506,'Mental Health'
1,1,1,1.448918,1.29522,'Overall Health'
1,1,1,-0.935123,-0.843311,'Mental Health'
1,1,1,1.11025,1.160984,'Overall Health'
1,1,1,-0.480595,-0.64427,Caregiving
1,1,1,0.005125,0.054687,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.382075,1.512777,'Overall Health'
1,1,1,-0.587543,-0.76462,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.018493,-0.014746,'Cognitive Decline'
1,1,1,0.147722,0.193553,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.988596,-0.884971,'Overall Health'
1,1,1,-1.242597,-1.167331,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.44758,-1.315454,'Overall Health'
1,1,1,0.343792,0.374078,'Screenings and Vaccines'
1,1,1,0.571056,0.304645,'Cognitive Decline'
2,2,2,-1.443124,-1.324712,'Overall Health'
1,1,1,1.51576,1.707189,'Screenings and Vaccines'
1,1,1,0.985478,1.110066,'Screenings and Vaccines'
2,2,2,-1.407475,-1.264537,'Overall Health'
1,1,1,2.028217,1.915487,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.406179,-0.213787,'Overall Health'
1,1,1,-0.057261,-0.250817,'Overall Health'
1,1,1,-0.137472,-0.028632,'Nutrition/Physical Activity/Obesity'
1,1,1,1.876708,1.98492,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.667269,1.679415,Caregiving
1,1,1,0.223476,-0.019375,'Overall Health'
1,1,1,-1.242597,-1.148816,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.435549,1.466488,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.235022,0.93417,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.428459,0.212068,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.756877,-0.672043,'Nutrition/Physical Activity/Obesity'
1,1,1,0.005125,0.114862,'Screenings and Vaccines'
1,1,1,2.224288,2.452434,'Overall Health'
1,1,1,0.107616,0.253728,'Overall Health'
1,1,1,-1.278246,-1.190475,'Overall Health'
1,1,1,-0.801438,-0.750734,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.159753,-0.422085,'Overall Health'
1,1,1,-1.411931,-1.301568,'Mental Health'
1,1,1,-0.235507,-0.292477,Caregiving
1,1,1,-1.278246,-1.218248,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.050983,-0.972919,'Mental Health'
1,1,1,-0.199858,-0.139725,'Nutrition/Physical Activity/Obesity'
1,1,1,1.417725,1.568323,'Screenings and Vaccines'
1,1,1,0.192283,0.281501,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.107616,0.017656,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.429755,-1.338599,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.229229,-1.121042,'Smoking and Alcohol Use'
2,2,2,-1.349545,-1.218248,'Overall Health'
1,1,1,0.753758,0.846221,'Overall Health'
2,2,2,-1.518878,-1.389516,'Overall Health'
1,1,1,1.297409,1.304478,'Overall Health'
1,1,1,1.787585,1.850683,'Screenings and Vaccines'
1,1,1,0.97211,1.049891,'Screenings and Vaccines'
1,1,1,-0.436034,-0.607239,'Nutrition/Physical Activity/Obesity'
1,1,1,0.784951,0.295388,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.153474,-1.046981,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.199373,0.758273,'Screenings and Vaccines'
1,1,1,-0.110735,-0.03789,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.429755,-1.310825,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.511788,-0.426714,'Overall Health'
1,1,1,-0.03498,-0.213787,'Overall Health'
1,1,1,2.362428,2.600558,'Overall Health'
1,1,1,-0.462771,-0.417456,'Nutrition/Physical Activity/Obesity'
1,1,1,1.948006,2.114528,'Overall Health'
1,1,1,0.143266,0.193553,'Overall Health'
1,1,1,-0.271156,-0.227673,'Nutrition/Physical Activity/Obesity'
1,1,1,1.582602,1.605354,Caregiving
1,1,1,1.787585,1.961776,'Overall Health'
